2026/09/24 16:55:31 t=  5s active=501 dials=501 errs=0/0 down=8.4MB/s up=1.0MB/s
2026/09/24 16:55:36 t= 10s active=1001 dials=1001 errs=0/0 down=24.7MB/s up=3.1MB/s
2026/09/24 16:55:41 t= 15s active=1501 dials=1566 errs=0/0 down=40.8MB/s up=5.1MB/s
2026/09/24 16:55:46 t= 20s active=2000 dials=2239 errs=0/0 down=55.9MB/s up=7.1MB/s
2026/09/24 16:55:51 t= 25s active=2000 dials=2550 errs=0/0 down=65.0MB/s up=8.2MB/s
2026/09/24 16:55:56 t= 30s active=1999 dials=3044 errs=0/0 down=64.9MB/s up=8.2MB/s
2026/09/24 16:56:01 t= 35s active=2000 dials=3545 errs=0/0 down=64.0MB/s up=8.2MB/s
2026/09/24 16:56:06 t= 40s active=2000 dials=4083 errs=0/0 down=65.0MB/s up=8.2MB/s
2026/09/24 16:56:11 t= 45s active=2000 dials=4579 errs=0/0 down=65.0MB/s up=8.2MB/s
2026/09/24 16:56:16 t= 50s active=2000 dials=5042 errs=0/0 down=65.0MB/s up=8.2MB/s
2026/09/24 16:56:21 t= 55s active=2000 dials=5521 errs=0/0 down=64.5MB/s up=8.2MB/s
2026/09/24 16:56:26 t= 60s active=2000 dials=6061 errs=0/0 down=64.8MB/s up=8.2MB/s
