2026/09/24 15:28:58 t=  5s active=501 dials=501 errs=0/0 down=2.3MB/s up=1.0MB/s
2026/09/24 15:29:03 t= 10s active=1001 dials=1256 errs=0/255 down=9.5MB/s up=3.0MB/s
2026/09/24 15:29:08 t= 15s active=1333 dials=2161 errs=0/775 down=15.7MB/s up=5.0MB/s
2026/09/24 15:29:13 t= 20s active=2000 dials=3590 errs=0/1423 down=13.3MB/s up=7.0MB/s
2026/09/24 15:29:18 t= 25s active=1965 dials=4724 errs=0/2430 down=23.5MB/s up=8.0MB/s
2026/09/24 15:29:23 t= 30s active=2000 dials=5931 errs=0/3348 down=14.9MB/s up=8.0MB/s
2026/09/24 15:29:28 t= 35s active=2000 dials=6640 errs=0/3831 down=21.0MB/s up=8.1MB/s
2026/09/24 15:29:33 t= 40s active=2000 dials=7526 errs=0/4422 down=32.7MB/s up=8.1MB/s
2026/09/24 15:29:38 t= 45s active=2000 dials=8702 errs=0/5327 down=28.7MB/s up=8.0MB/s
2026/09/24 15:29:43 t= 50s active=2000 dials=9802 errs=0/6195 down=30.4MB/s up=8.0MB/s
2026/09/24 15:29:48 t= 55s active=2000 dials=10965 errs=0/7064 down=32.5MB/s up=8.0MB/s
2026/09/24 15:29:53 t= 60s active=2000 dials=11987 errs=0/7813 down=35.5MB/s up=8.0MB/s
