2026/09/24 17:02:57 t=  5s active=501 dials=501 errs=0/0 down=8.4MB/s up=1.0MB/s
2026/09/24 17:03:02 t= 10s active=1001 dials=1001 errs=0/0 down=24.7MB/s up=3.1MB/s
2026/09/24 17:03:07 t= 15s active=1501 dials=1566 errs=0/0 down=41.1MB/s up=5.1MB/s
2026/09/24 17:03:12 t= 20s active=1999 dials=2238 errs=0/0 down=57.4MB/s up=7.1MB/s
2026/09/24 17:03:17 t= 25s active=2000 dials=2550 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 17:03:22 t= 30s active=2000 dials=3044 errs=0/0 down=64.3MB/s up=8.2MB/s
2026/09/24 17:03:27 t= 35s active=2000 dials=3545 errs=0/0 down=65.9MB/s up=8.2MB/s
2026/09/24 17:03:32 t= 40s active=2000 dials=4083 errs=0/0 down=64.8MB/s up=8.2MB/s
2026/09/24 17:03:37 t= 45s active=2000 dials=4579 errs=0/0 down=66.1MB/s up=8.2MB/s
2026/09/24 17:03:42 t= 50s active=2000 dials=5042 errs=0/0 down=64.2MB/s up=8.2MB/s
2026/09/24 17:03:47 t= 55s active=2000 dials=5521 errs=0/0 down=65.2MB/s up=8.2MB/s
2026/09/24 17:03:52 t= 60s active=2000 dials=6061 errs=0/0 down=65.7MB/s up=8.2MB/s
