2026/09/24 15:52:46 t=  5s active=501 dials=501 errs=0/0 down=8.3MB/s up=1.0MB/s
2026/09/24 15:52:51 t= 10s active=1000 dials=1000 errs=0/0 down=24.5MB/s up=3.0MB/s
2026/09/24 15:52:56 t= 15s active=1500 dials=1565 errs=0/0 down=39.3MB/s up=5.1MB/s
2026/09/24 15:53:01 t= 20s active=2000 dials=2239 errs=0/0 down=52.8MB/s up=7.1MB/s
2026/09/24 15:53:06 t= 25s active=2000 dials=2546 errs=0/0 down=65.0MB/s up=8.2MB/s
2026/09/24 15:53:11 t= 30s active=1998 dials=3029 errs=0/0 down=65.2MB/s up=8.2MB/s
2026/09/24 15:53:16 t= 35s active=2000 dials=3550 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 15:53:21 t= 40s active=2000 dials=4074 errs=0/0 down=65.3MB/s up=8.2MB/s
2026/09/24 15:53:26 t= 45s active=1999 dials=4599 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 15:53:31 t= 50s active=2000 dials=5086 errs=0/0 down=65.5MB/s up=8.2MB/s
2026/09/24 15:53:36 t= 55s active=2000 dials=5555 errs=0/0 down=65.5MB/s up=8.2MB/s
2026/09/24 15:53:41 t= 60s active=2000 dials=6077 errs=0/0 down=64.6MB/s up=8.2MB/s
