2026/09/24 15:57:19 t=  5s active=501 dials=501 errs=0/0 down=8.3MB/s up=1.0MB/s
2026/09/24 15:57:24 t= 10s active=1001 dials=1001 errs=0/0 down=24.5MB/s up=3.1MB/s
2026/09/24 15:57:29 t= 15s active=1501 dials=1566 errs=0/0 down=38.9MB/s up=5.1MB/s
2026/09/24 15:57:34 t= 20s active=2000 dials=2239 errs=0/0 down=49.4MB/s up=7.1MB/s
2026/09/24 15:57:39 t= 25s active=2000 dials=2546 errs=0/0 down=67.7MB/s up=8.2MB/s
2026/09/24 15:57:44 t= 30s active=2000 dials=3031 errs=0/0 down=65.5MB/s up=8.2MB/s
2026/09/24 15:57:49 t= 35s active=1999 dials=3550 errs=0/0 down=65.8MB/s up=8.2MB/s
2026/09/24 15:57:54 t= 40s active=2000 dials=4074 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 15:57:59 t= 45s active=2000 dials=4600 errs=0/0 down=65.1MB/s up=8.2MB/s
2026/09/24 15:58:04 t= 50s active=2000 dials=5086 errs=0/0 down=66.1MB/s up=8.2MB/s
2026/09/24 15:58:09 t= 55s active=2000 dials=5554 errs=0/0 down=65.4MB/s up=8.1MB/s
2026/09/24 15:58:14 t= 60s active=2000 dials=6077 errs=0/0 down=65.7MB/s up=8.2MB/s
