2026/09/24 17:19:19 t=  5s active=501 dials=501 errs=0/0 down=8.4MB/s up=1.0MB/s
2026/09/24 17:19:24 t= 10s active=1001 dials=1001 errs=0/0 down=24.8MB/s up=3.1MB/s
2026/09/24 17:19:29 t= 15s active=1500 dials=1565 errs=0/0 down=41.1MB/s up=5.1MB/s
2026/09/24 17:19:34 t= 20s active=2000 dials=2239 errs=0/0 down=57.5MB/s up=7.1MB/s
2026/09/24 17:19:39 t= 25s active=2000 dials=2546 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 17:19:44 t= 30s active=2000 dials=3032 errs=0/0 down=65.7MB/s up=8.2MB/s
2026/09/24 17:19:49 t= 35s active=2000 dials=3550 errs=0/0 down=65.6MB/s up=8.2MB/s
2026/09/24 17:19:54 t= 40s active=1999 dials=4072 errs=0/0 down=65.4MB/s up=8.1MB/s
2026/09/24 17:19:59 t= 45s active=2000 dials=4600 errs=0/0 down=65.9MB/s up=8.2MB/s
2026/09/24 17:20:04 t= 50s active=2000 dials=5086 errs=0/0 down=65.7MB/s up=8.2MB/s
2026/09/24 17:20:09 t= 55s active=1999 dials=5554 errs=0/0 down=65.7MB/s up=8.2MB/s
2026/09/24 17:20:14 t= 60s active=2000 dials=6077 errs=0/0 down=65.7MB/s up=8.2MB/s
